"Date","Time","CO.GT.","PT08.S1.CO.","NMHC.GT.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH"
"5/28/2004","16:00:00",0.135593220338983,0.281407035175879,0.120981387478849,0.190251572327044,0.367012561441835,0.0873392010832769,0.272765777213045,0.340236686390533,0.467176258992806,0.271068635968723,0.643010752688172,0.176100628930818,0.33064555539266
"5/28/2004","17:00:00",0.169491525423729,0.359655419956928,0.120981387478849,0.19496855345912,0.373566357181868,0.0886932972241029,0.239305379076662,0.304733727810651,0.557104316546763,0.319287576020851,0.548387096774194,0.4,0.485705908224601
"5/28/2004","18:00:00",0.177966101694915,0.37975592246949,0.120981387478849,0.216981132075472,0.399235390496996,0.0941096817874069,0.220669207962728,0.331360946745562,0.563848920863309,0.382710686359687,0.503225806451613,0.489308176100629,0.503396373943215
"5/28/2004","19:00:00",0.144067796610169,0.325197415649677,0.120981387478849,0.177672955974843,0.352266521026761,0.0744752877454299,0.244811520542143,0.298816568047337,0.52113309352518,0.335794960903562,0.516129032258065,0.438993710691824,0.47529687729072
"5/28/2004","20:00:00",0.144067796610169,0.311557788944724,0.120981387478849,0.161949685534591,0.332605133806663,0.0981719702098849,0.269800931808556,0.346153846153846,0.507643884892086,0.310165073848827,0.475268817204301,0.477987421383648,0.449396471680594
"5/28/2004","21:00:00",0.0677966101694915,0.236180904522613,0.120981387478849,0.108490566037736,0.259421081376297,0.0690589031821259,0.316814908936891,0.29585798816568,0.447841726618705,0.268462206776716,0.470967741935484,0.483018867924528,0.448761178712799
"5/28/2004","22:00:00",0.076271186440678,0.238334529791816,0.120981387478849,0.108490566037736,0.258874931731294,0.0643195666892349,0.321897501058873,0.27810650887574,0.447392086330935,0.250217202432667,0.466666666666667,0.472955974842767,0.432487904999267
"5/28/2004","23:00:00",0.161016949152542,0.319454414931802,0.120981387478849,0.176100628930818,0.35008192244675,0.0853080568720379,0.260482846251588,0.316568047337278,0.519334532374101,0.324500434404865,0.462365591397849,0.475471698113207,0.428040854224698
"5/29/2004","0:00:00",0.144067796610169,0.284996410624551,0.120981387478849,0.143081761006289,0.307482250136537,0.0920785375761679,0.290978398983482,0.346153846153846,0.468974820143885,0.288879235447437,0.455913978494624,0.466666666666667,0.412060792650149
"5/29/2004","1:00:00",0.0847457627118644,0.210337401292175,0.120981387478849,0.105345911949686,0.254505734571273,0.0616113744075829,0.32570944515036,0.298816568047337,0.430755395683453,0.235881841876629,0.438709677419355,0.49685534591195,0.412402873478962
"5/29/2004","2:00:00",0.0423728813559322,0.175879396984925,0.120981387478849,0.0786163522012579,0.209721463681049,0.046716316858497,0.363405336721728,0.242603550295858,0.411420863309353,0.189400521285838,0.427956989247312,0.530817610062893,0.423056247861995
"5/29/2004","3:00:00",0.0169491525423729,0.137114142139268,0.120981387478849,0.0518867924528302,0.159475696340797,0.120514556533514,0.415078356628547,0.316568047337278,0.377248201438849,0.138575152041703,0.425806451612903,0.523270440251572,0.415774813077261
"5/29/2004","4:00:00",0.144067796610169,0.147882268485284,0.120981387478849,0.0660377358490566,0.187875477880939,0.028436018957346,0.36298178737823,0.168639053254438,0.389388489208633,0.173761946133797,0.421505376344086,0.537106918238994,0.416947661633192
"5/29/2004","5:00:00",0.144067796610169,0.0653266331658292,0.120981387478849,0.0220125786163522,0.0884762424904424,0.010832769126608,0.525201185938162,0.0798816568047337,0.321492805755396,0.0994787141615986,0.421505376344086,0.509433962264151,0.396960367492548
"5/29/2004","6:00:00",0,0.0825556353194544,0.120981387478849,0.029874213836478,0.108137629710541,0.026404874746107,0.536213468869123,0.127218934911243,0.326438848920863,0.0925282363162467,0.425806451612903,0.464150943396226,0.368274446562088
"5/29/2004","7:00:00",0.0338983050847458,0.139267767408471,0.120981387478849,0.0613207547169811,0.180229382850901,0.0555179417738659,0.411266412537061,0.230769230769231,0.361960431654676,0.146828844483058,0.436559139784946,0.436477987421384,0.358940526804476
"5/29/2004","8:00:00",0.0423728813559322,0.14070351758794,0.120981387478849,0.0613207547169811,0.179683233205898,0.0507786052809749,0.415501905972046,0.22189349112426,0.356115107913669,0.142050390964379,0.447311827956989,0.413836477987421,0.353516102233299
"5/29/2004","9:00:00",0.0338983050847458,0.139267767408471,0.120981387478849,0.0613207547169811,0.180229382850901,0.048070412999323,0.425243540872512,0.195266272189349,0.350269784172662,0.132059079061685,0.453763440860215,0.383647798742138,0.336265454723159
"5/29/2004","10:00:00",0.0508474576271186,0.154343144292893,0.120981387478849,0.0644654088050315,0.184598580010923,0.0473933649289099,0.426514188903007,0.189349112426035,0.352517985611511,0.130755864465682,0.488172043010753,0.344654088050314,0.343595758197723
"5/29/2004","11:00:00",0.0508474576271186,0.159368269921034,0.120981387478849,0.0691823899371069,0.194975423265975,0.0507786052809749,0.412537060567556,0.201183431952663,0.366456834532374,0.13640312771503,0.498924731182796,0.334591194968553,0.348336021111274
"5/29/2004","12:00:00",0.0677966101694915,0.177315147164393,0.120981387478849,0.0927672955974843,0.233205898416166,0.0541638456330399,0.373570520965692,0.21301775147929,0.391187050359712,0.158123370981755,0.509677419354839,0.323270440251572,0.349753213116356
"5/29/2004","13:00:00",0.0508474576271186,0.141421392677674,0.120981387478849,0.0738993710691824,0.203167667941016,0.044008124576845,0.407454468445574,0.183431952662722,0.359262589928058,0.130321459600348,0.531182795698925,0.279245283018868,0.330743292772321
"5/29/2004","14:00:00",0.0254237288135593,0.126346015793252,0.120981387478849,0.0581761006289308,0.172583287820863,0.038591740013541,0.448962304108429,0.171597633136095,0.341726618705036,0.118158123370982,0.533333333333333,0.277987421383648,0.330987636221473
"5/29/2004","15:00:00",0.0338983050847458,0.14070351758794,0.120981387478849,0.0644654088050315,0.183506280720918,0.039945836154367,0.436679373146972,0.180473372781065,0.350269784172662,0.121633362293658,0.533333333333333,0.270440251572327,0.323217514538435
"5/29/2004","16:00:00",0.0423728813559322,0.156496769562096,0.120981387478849,0.0786163522012579,0.209721463681049,0.0501015572105619,0.405336721728081,0.215976331360947,0.367805755395683,0.146828844483058,0.552688172043011,0.251572327044025,0.325074524751991
"5/29/2004","17:00:00",0.0423728813559322,0.162239770279971,0.120981387478849,0.0864779874213836,0.223375204806117,0.048070412999323,0.391783142736129,0.227810650887574,0.380395683453237,0.159860990443093,0.539784946236559,0.264150943396226,0.322289009431657
"5/29/2004","18:00:00",0.0593220338983051,0.180904522613065,0.120981387478849,0.089622641509434,0.229382850901147,0.0575490859851049,0.380770859805167,0.239644970414201,0.393435251798561,0.162901824500434,0.52258064516129,0.277987421383648,0.318526120314714
"5/29/2004","19:00:00",0.076271186440678,0.196697774587222,0.120981387478849,0.108490566037736,0.258328782086292,0.0649966147596479,0.356204997882253,0.269230769230769,0.398381294964029,0.199826238053866,0.50752688172043,0.289308176100629,0.312906220984215
"5/29/2004","20:00:00",0.0932203389830508,0.208183776022972,0.120981387478849,0.122641509433962,0.278536318951393,0.0819228165199729,0.332062685302838,0.325443786982249,0.410071942446043,0.244135534317984,0.488172043010753,0.30188679245283,0.303670038606265
"5/29/2004","21:00:00",0.076271186440678,0.182340272792534,0.120981387478849,0.10062893081761,0.246313489896232,0.0677048070412999,0.362134688691233,0.298816568047337,0.385341726618705,0.224587315377932,0.473118279569892,0.324528301886792,0.307970483311342
"5/29/2004","22:00:00",0.101694915254237,0.221105527638191,0.120981387478849,0.132075471698113,0.292190060076461,0.0677048070412999,0.310885218127912,0.269230769230769,0.431654676258993,0.23501303214596,0.460215053763441,0.348427672955975,0.313297170502859
"5/29/2004","23:00:00",0.220338983050847,0.300071787508973,0.120981387478849,0.213836477987421,0.394866193336974,0.0947867298578199,0.243540872511648,0.325443786982249,0.51978417266187,0.30755864465682,0.449462365591398,0.364779874213837,0.316669110101158
"5/30/2004","0:00:00",0.220338983050847,0.278535534816942,0.120981387478849,0.215408805031447,0.397050791916985,0.0988490182802979,0.247776365946633,0.363905325443787,0.495053956834532,0.357515204170287,0.438709677419355,0.379874213836478,0.316327029272345
"5/30/2004","1:00:00",0.127118644067797,0.221823402727925,0.120981387478849,0.141509433962264,0.306936100491535,0.0710900473933649,0.29987293519695,0.310650887573964,0.430755395683453,0.291485664639444,0.423655913978495,0.408805031446541,0.322191272051996
"5/30/2004","2:00:00",0.0423728813559322,0.159368269921034,0.120981387478849,0.10062893081761,0.246859639541234,0.039945836154367,0.320203303684879,0.218934911242604,0.398381294964029,0.254561251086012,0.453763440860215,0.412578616352201,0.36167717343498
"5/30/2004","3:00:00",0.0169491525423729,0.132089016511127,0.120981387478849,0.0959119496855346,0.239759694156199,0.120514556533514,0.323168149089369,0.316568047337278,0.389838129496403,0.212423979148566,0.423655913978495,0.447798742138365,0.351903435468895
"5/30/2004","4:00:00",0.144067796610169,0.120603015075377,0.120981387478849,0.080188679245283,0.213544511196068,0.027758970886933,0.335027530707327,0.156804733727811,0.370053956834532,0.213292788879235,0.406451612903226,0.484276729559748,0.358598445975663
"5/30/2004","5:00:00",0,0.0961952620244078,0.120981387478849,0.0471698113207547,0.151829601310759,0.015572105619499,0.401948326980093,0.103550295857988,0.336330935251799,0.150738488271069,0.410752688172043,0.477987421383648,0.35825636514685
"5/30/2004","6:00:00",0,0.0961952620244078,0.120981387478849,0.0440251572327044,0.143091206990715,0.02031144211239,0.412113511224058,0.127218934911243,0.345773381294964,0.15377932232841,0.412903225806452,0.483018867924528,0.36397400185701
"5/30/2004","7:00:00",0.00847457627118644,0.129935391241924,0.120981387478849,0.0550314465408805,0.167667941015838,0.031144211238998,0.398559932232105,0.174556213017751,0.360611510791367,0.189834926151173,0.440860215053763,0.440251572327044,0.368372183941749
"5/30/2004","8:00:00",0.0169491525423729,0.111988513998564,0.120981387478849,0.0408805031446541,0.137629710540688,0.039268788083954,0.463786531130877,0.192307692307692,0.324190647482014,0.137271937445699,0.475268817204301,0.359748427672956,0.341592141914675
"5/30/2004","9:00:00",0.0169491525423729,0.117731514716439,0.120981387478849,0.0455974842767296,0.147460404150737,0.03385240352065,0.461245235069886,0.171597633136095,0.322841726618705,0.11511728931364,0.513978494623656,0.285534591194969,0.317060059619802
"5/30/2004","10:00:00",0.0254237288135593,0.141421392677674,0.120981387478849,0.0566037735849057,0.170944838885855,0.037914691943128,0.436679373146972,0.183431952662722,0.33318345323741,0.124239791485665,0.589247311827957,0.210062893081761,0.317255534379123
"5/30/2004","11:00:00",0.0169491525423729,0.133524766690596,0.120981387478849,0.0581761006289308,0.171490988530857,0.035206499661476,0.44006776789496,0.183431952662722,0.33408273381295,0.119461337966985,0.632258064516129,0.171069182389937,0.312857352294385
"5/30/2004","12:00:00",0.0169491525423729,0.132806891600861,0.120981387478849,0.0644654088050315,0.183506280720918,0.03385240352065,0.421855146124524,0.168639053254438,0.336330935251799,0.122067767158992,0.658064516129032,0.144654088050314,0.301861897082539
"5/30/2004","13:00:00",0,0.0890165111270639,0.120981387478849,0.0393081761006289,0.132714363735664,0.021665538253216,0.499788225328251,0.115384615384615,0.296312949640288,0.0907906168549088,0.666666666666667,0.130817610062893,0.289498118555442
"5/30/2004","14:00:00",0,0.0976310122038765,0.120981387478849,0.0424528301886792,0.138722009830694,0.026404874746107,0.498094027954257,0.130177514792899,0.298561151079137,0.0947002606429192,0.681720430107527,0.115723270440252,0.280897229145287
"5/30/2004","15:00:00",0.00847457627118644,0.120603015075377,0.120981387478849,0.0644654088050315,0.185690879300928,0.026404874746107,0.447268106734435,0.130177514792899,0.316996402877698,0.108601216333623,0.729032258064516,0.0729559748427673,0.253188682011435
"5/30/2004","16:00:00",0.0423728813559322,0.190236898779612,0.120981387478849,0.0959119496855346,0.238121245221191,0.042654028436019,0.382041507835663,0.22189349112426,0.367356115107914,0.159860990443093,0.69247311827957,0.0981132075471698,0.263157894736842
"5/30/2004","17:00:00",0.0338983050847458,0.177315147164393,0.120981387478849,0.080188679245283,0.213544511196068,0.042654028436019,0.388394747988141,0.239644970414201,0.35431654676259,0.163770634231103,0.72258064516129,0.0880503144654088,0.273811269119875
"5/30/2004","18:00:00",0.0677966101694915,0.226848528356066,0.120981387478849,0.119496855345912,0.274167121791371,0.0555179417738659,0.330368487928844,0.260355029585799,0.402877697841727,0.205907906168549,0.668817204301075,0.130817610062893,0.291746078287641
"5/30/2004","19:00:00",0.0847457627118644,0.246231155778894,0.120981387478849,0.136792452830189,0.298743855816494,0.0589031821259309,0.306226175349428,0.275147928994083,0.429406474820144,0.225021720243267,0.63010752688172,0.183647798742138,0.329032888628256
"5/30/2004","20:00:00",0.101694915254237,0.271356783919598,0.120981387478849,0.157232704402516,0.32605133806663,0.0758293838862559,0.281236764083016,0.328402366863905,0.467625899280576,0.291051259774109,0.578494623655914,0.222641509433962,0.320627473977423
"5/30/2004","21:00:00",0.11864406779661,0.251256281407035,0.120981387478849,0.15251572327044,0.321135991261606,0.0846310088016249,0.284201609487505,0.372781065088757,0.459532374100719,0.307993049522155,0.548387096774194,0.262893081761006,0.333088989884181
"5/30/2004","22:00:00",0.0932203389830508,0.236180904522613,0.120981387478849,0.130503144654088,0.291097760786455,0.0778605280974949,0.30580262600593,0.340236686390533,0.433453237410072,0.28627280625543,0.520430107526882,0.306918238993711,0.345306162341788
"5/30/2004","23:00:00",0.0254237288135593,0.165829145728643,0.120981387478849,0.0833333333333333,0.219006007646095,0.029790115098172,0.363828886065227,0.183431952662722,0.384892086330935,0.168983492615117,0.501075268817204,0.348427672955975,0.36280115330108
"5/31/2004","0:00:00",0.00847457627118644,0.135678391959799,0.120981387478849,0.0660377358490566,0.188421627525942,0.00947867298578199,0.377382465057179,0.0769230769230769,0.360611510791367,0.129018245004344,0.483870967741935,0.386163522012579,0.378732346185799
"5/31/2004","1:00:00",0.0169491525423729,0.149318018664752,0.120981387478849,0.0738993710691824,0.200983069361005,0.016926201760325,0.332486234646336,0.130177514792899,0.389838129496403,0.19244135534318,0.464516129032258,0.427672955974843,0.38923911449934
"5/31/2004","2:00:00",0.144067796610169,0.0804020100502513,0.120981387478849,0.0314465408805031,0.11196067722556,0.001354096140826,0.423972892842016,0.0177514792899408,0.330485611510791,0.127715030408341,0.464516129032258,0.417610062893082,0.380638225089185
"5/31/2004","3:00:00",0.144067796610169,0.0653266331658292,0.120981387478849,0.020440251572327,0.085199344620426,0.120514556533514,0.465480728504871,0.316568047337278,0.317446043165468,0.11120764552563,0.447311827956989,0.450314465408805,0.383912427307824
"5/31/2004","4:00:00",0.144067796610169,0.0638908829863604,0.120981387478849,0.0188679245283019,0.079191698525396,0.011509817197021,0.478187208809826,0.0887573964497041,0.316097122302158,0.11120764552563,0.443010752688172,0.455345911949686,0.38347260909935
"5/31/2004","5:00:00",0.144067796610169,0.0847092605886576,0.120981387478849,0.0345911949685535,0.123429819770617,0.031144211238998,0.415925455315544,0.162721893491124,0.345323741007194,0.156385751520417,0.393548387096774,0.543396226415094,0.384205639446806
"5/31/2004","6:00:00",0.0338983050847458,0.188083273510409,0.120981387478849,0.10062893081761,0.246313489896232,0.0541638456330399,0.300296484540449,0.171597633136095,0.438848920863309,0.235447437011295,0.397849462365591,0.539622641509434,0.387919659873919
"5/31/2004","7:00:00",0.127118644067797,0.330940416367552,0.120981387478849,0.221698113207547,0.404150737302021,0.111712931618145,0.204150783566285,0.239644970414201,0.56205035971223,0.386620330147698,0.41505376344086,0.524528301886792,0.399257195914578
"5/31/2004","8:00:00",0.296610169491525,0.434314429289304,0.120981387478849,0.355345911949686,0.538503549972693,0.166553825321598,0.152054214315968,0.375739644970414,0.705485611510791,0.507819287576021,0.455913978494624,0.462893081761006,0.407467135806089
"5/31/2004","9:00:00",0.177966101694915,0.379038047379756,0.120981387478849,0.254716981132075,0.439650464227198,0.142857142857143,0.198221092757306,0.399408284023669,0.607014388489209,0.447437011294527,0.490322580645161,0.432704402515723,0.431803743341641
"5/31/2004","10:00:00",0.127118644067797,0.333094041636755,0.120981387478849,0.220125786163522,0.402512288367013,0.107650643195667,0.218975010588734,0.35207100591716,0.557104316546763,0.399652476107732,0.591397849462366,0.30314465408805,0.436201925426379
"5/31/2004","11:00:00",0.110169491525424,0.284996410624551,0.120981387478849,0.196540880503145,0.374658656471873,0.0961408259986459,0.240152477763659,0.357988165680473,0.508992805755396,0.313205907906169,0.662365591397849,0.211320754716981,0.40761374187558
"5/31/2004","12:00:00",0.110169491525424,0.266331658291457,0.120981387478849,0.20440251572327,0.385035499726925,0.0846310088016249,0.24862346463363,0.349112426035503,0.506294964028777,0.249348392701998,0.69247311827957,0.171069182389937,0.38352147778918
"5/31/2004","13:00:00",0.11864406779661,0.296482412060302,0.120981387478849,0.221698113207547,0.403604587657018,0.0771834800270819,0.229140194832698,0.346153846153846,0.526079136690647,0.267158992180712,0.705376344086021,0.191194968553459,0.433807359624688
"5/31/2004","14:00:00",0.101694915254237,0.30437903804738,0.120981387478849,0.215408805031447,0.397050791916985,0.0825998645903859,0.229563744176197,0.35207100591716,0.531474820143885,0.271937445699392,0.696774193548387,0.213836477987421,0.460880613790744
"5/31/2004","15:00:00",0.0932203389830508,0.257717157214645,0.120981387478849,0.188679245283019,0.366466411796832,0.0765064319566689,0.253706056755612,0.322485207100592,0.487859712230216,0.238053866203301,0.701075268817204,0.178616352201258,0.405756731662024
"5/31/2004","16:00:00",0.144067796610169,0.328068916008614,0.120981387478849,0.245283018867925,0.430365920262152,0.100203114421124,0.213892418466751,0.372781065088757,0.56294964028777,0.324500434404865,0.645161290322581,0.259119496855346,0.453745785075502
"5/31/2004","17:00:00",0.245762711864407,0.394113424264178,0.120981387478849,0.334905660377358,0.520480611687602,0.148273527420447,0.176620076238882,0.464497041420118,0.638489208633094,0.406602953953084,0.619354838709677,0.289308176100629,0.46034305820261
"5/31/2004","18:00:00",0.288135593220339,0.427853553481694,0.120981387478849,0.391509433962264,0.571272528672856,0.152335815842925,0.154595510376959,0.470414201183432,0.693345323741007,0.497827975673328,0.6,0.319496855345912,0.470996432585642
"5/31/2004","19:00:00",0.194915254237288,0.342426417803302,0.120981387478849,0.259433962264151,0.445658110322228,0.104265402843602,0.1999152901313,0.337278106508876,0.587679856115108,0.382276281494353,0.567741935483871,0.358490566037736,0.469481503200899
"5/31/2004","20:00:00",0.0847457627118644,0.267767408470926,0.120981387478849,0.166666666666667,0.338612779901693,0.0643195666892349,0.246505717916137,0.27810650887574,0.523830935251799,0.301911381407472,0.50752688172043,0.474213836477987,0.49831403020085
"5/31/2004","21:00:00",0.0593220338983051,0.278535534816942,0.120981387478849,0.116352201257862,0.270344074276352,0.051455653351388,0.277424819991529,0.198224852071006,0.513938848920863,0.262380538662033,0.455913978494624,0.749685534591195,0.652054928407369
"5/31/2004","22:00:00",0.0254237288135593,0.243359655419957,0.120981387478849,0.0817610062893082,0.217367558711087,0.039268788083954,0.313850063532402,0.165680473372781,0.486510791366906,0.20503909643788,0.419354838709677,0.910691823899371,0.70610369935982
"5/31/2004","23:00:00",0.0423728813559322,0.265613783201723,0.120981387478849,0.10062893081761,0.246313489896232,0.039945836154367,0.281236764083016,0.168639053254438,0.505845323741007,0.222849695916594,0.423655913978495,0.894339622641509,0.701998729414064
"6/1/2004","0:00:00",0.0169491525423729,0.197415649676956,0.120981387478849,0.0723270440251572,0.200436919716002,0.029790115098172,0.323168149089369,0.127218934911243,0.464928057553957,0.201563857515204,0.440860215053763,0.836477987421384,0.695254850217466
"6/1/2004","1:00:00",0.144067796610169,0.131371141421393,0.120981387478849,0.0440251572327044,0.142545057345713,0.010155721056195,0.386700550614147,0.0621301775147929,0.420863309352518,0.131624674196351,0.462365591397849,0.744654088050315,0.664418706934467
"6/1/2004","2:00:00",0.144067796610169,0.113424264178033,0.120981387478849,0.029874213836478,0.109229929000546,0.010832769126608,0.430749682337992,0.0710059171597633,0.424010791366906,0.132927888792354,0.427956989247312,0.845283018867925,0.672482040756487
"6/1/2004","3:00:00",0.144067796610169,0.0811198851399856,0.120981387478849,0.0157232704402516,0.0666302566903332,0.120514556533514,0.510376958915714,0.316568047337278,0.387589928057554,0.100347523892268,0.412903225806452,0.855345911949686,0.647852221081953
"6/1/2004","4:00:00",0.144067796610169,0.0976310122038765,0.120981387478849,0.0188679245283019,0.0797378481703987,0.00947867298578199,0.472257518000847,0.0650887573964497,0.397482014388489,0.10642919200695,0.395698924731183,0.919496855345912,0.658310120705664
"6/1/2004","5:00:00",0,0.148600143575018,0.120981387478849,0.0361635220125786,0.125614418350628,0.025050778605281,0.402371876323592,0.115384615384615,0.433453237410072,0.149435273675065,0.402150537634409,0.906918238993711,0.664858525142941
"6/1/2004","6:00:00",0.0169491525423729,0.242641780330223,0.120981387478849,0.0943396226415094,0.236482796286182,0.0710900473933649,0.281660313426514,0.186390532544379,0.506294964028777,0.251086012163336,0.412903225806452,0.872955974842767,0.662903777549724
"6/1/2004","7:00:00",0.110169491525424,0.414931801866475,0.120981387478849,0.19496855345912,0.373566357181868,0.127285037237644,0.185514612452351,0.272189349112426,0.616456834532374,0.382710686359687,0.404301075268817,0.90188679245283,0.665835898939549
"6/1/2004","8:00:00",0.220338983050847,0.478104809763101,0.120981387478849,0.30503144654088,0.491534680502458,0.158429248476642,0.147818720880983,0.289940828402367,0.732464028776978,0.468288444830582,0.408602150537634,0.888050314465409,0.663294727068367
"6/1/2004","9:00:00",0.186440677966102,0.396267049533381,0.120981387478849,0.237421383647799,0.422173675587111,0.152335815842925,0.184667513765354,0.298816568047337,0.632643884892086,0.456559513466551,0.438709677419355,0.768553459119497,0.634266725309094
"6/1/2004","10:00:00",0.144067796610169,0.384063173007897,0.120981387478849,0.187106918238994,0.364827962861824,0.141503046716317,0.214739517153748,0.257396449704142,0.593075539568345,0.427888792354474,0.462365591397849,0.723270440251572,0.643893857205688
"6/1/2004","11:00:00",0.127118644067797,0.377602297200287,0.120981387478849,0.193396226415094,0.371381758601857,0.134732566012187,0.208386277001271,0.248520710059172,0.608812949640288,0.433101650738488,0.479569892473118,0.677987421383648,0.641254947954845
"6/1/2004","12:00:00",0.152542372881356,0.439339554917444,0.120981387478849,0.248427672955975,0.434188967777171,0.127962085308057,0.169419737399407,0.257396449704142,0.678507194244604,0.497827975673328,0.505376344086022,0.661635220125786,0.680643111958168
"6/1/2004","13:00:00",0.203389830508475,0.442211055276382,0.120981387478849,0.245283018867925,0.430365920262152,0.12863913337847,0.185091063108852,0.254437869822485,0.664568345323741,0.464378801042572,0.556989247311828,0.50440251572327,0.618775350632849
"6/1/2004","14:00:00",0.127118644067797,0.365398420674803,0.120981387478849,0.210691823899371,0.391589295466958,0.0954637779282329,0.202456586192291,0.210059171597633,0.599370503597122,0.414422241529105,0.593548387096774,0.435220125786163,0.606704784244734
"6/1/2004","15:00:00",0.11864406779661,0.373295046661881,0.120981387478849,0.193396226415094,0.372474057891862,0.0988490182802979,0.20584498094028,0.224852071005917,0.600269784172662,0.398783666377063,0.56989247311828,0.481761006289308,0.61770023945658
"6/1/2004","16:00:00",0.203389830508475,0.452979181622398,0.120981387478849,0.267295597484277,0.453304205352267,0.122545700744753,0.174078780177891,0.275147928994083,0.669964028776978,0.465682015638575,0.574193548387097,0.480503144654088,0.62459072472267
"6/1/2004","17:00:00",0.296610169491525,0.498923187365398,0.120981387478849,0.344339622641509,0.528672856362643,0.144888287068382,0.141889030072003,0.316568047337278,0.741906474820144,0.520417028670721,0.550537634408602,0.519496855345912,0.624981674241314
"6/1/2004","18:00:00",0.288135593220339,0.506819813352477,0.120981387478849,0.311320754716981,0.496450027307482,0.123222748815166,0.152901313002965,0.275147928994083,0.731564748201439,0.480017376194613,0.535483870967742,0.561006289308176,0.641206079265015
"6/1/2004","19:00:00",0.398305084745763,0.613065326633166,0.120981387478849,0.437106918238994,0.610595303113053,0.166553825321598,0.112664125370606,0.292899408284024,0.870053956834532,0.562988705473501,0.503225806451613,0.711949685534591,0.725260225773347
"6/1/2004","20:00:00",0.305084745762712,0.508255563531945,0.120981387478849,0.308176100628931,0.494811578372474,0.148273527420447,0.150783566285472,0.254437869822485,0.722571942446043,0.508253692441355,0.49247311827957,0.725786163522013,0.71294531593608
"6/1/2004","21:00:00",0.169491525423729,0.418521177315147,0.120981387478849,0.245283018867925,0.429273620972146,0.106296547054841,0.175772977551885,0.22189349112426,0.660521582733813,0.457862728062554,0.483870967741935,0.740880503144654,0.707716366124224
"6/1/2004","22:00:00",0.127118644067797,0.359655419956928,0.120981387478849,0.187106918238994,0.363189513926816,0.0907244414353419,0.211774671749259,0.215976331360947,0.598920863309353,0.411381407471764,0.481720430107527,0.725786163522013,0.687435859844597
"6/1/2004","23:00:00",0.177966101694915,0.376166547020818,0.120981387478849,0.20440251572327,0.385035499726925,0.112389979688558,0.211774671749259,0.233727810650888,0.601618705035971,0.395742832319722,0.475268817204301,0.70440251572327,0.655035918487025
"6/2/2004","0:00:00",0.0593220338983051,0.26848528356066,0.120981387478849,0.143081761006289,0.309120699071546,0.0629654705484089,0.256247352816603,0.162721893491124,0.545413669064748,0.328410078192876,0.460215053763441,0.739622641509434,0.655915554903973
"6/2/2004","1:00:00",0.144067796610169,0.2275664034458,0.120981387478849,0.116352201257862,0.269797924631349,0.046039268788084,0.269377382465057,0.13905325443787,0.513039568345324,0.313205907906169,0.468817204301075,0.719496855345912,0.652690221375165
"6/2/2004","2:00:00",0.144067796610169,0.172290021536253,0.120981387478849,0.0754716981132076,0.204806116876024,0.027758970886933,0.326980093180856,0.106508875739645,0.481564748201439,0.253258036490009,0.451612903225806,0.752201257861635,0.644871231002297
"6/2/2004","3:00:00",0.144067796610169,0.170854271356784,0.120981387478849,0.080188679245283,0.212998361551065,0.120514556533514,0.308767471410419,0.316568047337278,0.490107913669065,0.253692441355343,0.438709677419355,0.773584905660377,0.640912867126032
"6/2/2004","4:00:00",0.144067796610169,0.131371141421393,0.120981387478849,0.0487421383647799,0.152375750955762,0.018957345971564,0.379076662431173,0.0857988165680473,0.451888489208633,0.20981754995656,0.447311827956989,0.737106918238994,0.627571714802326
"6/2/2004","5:00:00",0.144067796610169,0.104091888011486,0.120981387478849,0.0361635220125786,0.124522119060623,0.01354096140826,0.40576027107158,0.0621301775147929,0.439748201438849,0.189400521285838,0.470967741935484,0.685534591194969,0.630161755363339
"6/2/2004","6:00:00",0.144067796610169,0.119167264895908,0.120981387478849,0.0424528301886792,0.139814309120699,0.015572105619499,0.400254129606099,0.0591715976331361,0.443794964028777,0.188531711555169,0.466666666666667,0.69811320754717,0.63148120998876
"6/2/2004","7:00:00",0.144067796610169,0.174443646805456,0.120981387478849,0.059748427672956,0.174767886400874,0.031144211238998,0.34858110969928,0.0917159763313609,0.472122302158273,0.230234578627281,0.464516129032258,0.705660377358491,0.635097493036212
"6/2/2004","8:00:00",0.144067796610169,0.241923905240488,0.120981387478849,0.106918238993711,0.257236482796286,0.048070412999323,0.271918678526048,0.121301775147929,0.539568345323741,0.288444830582103,0.488172043010753,0.664150943396226,0.642867614719249
"6/2/2004","9:00:00",0.144067796610169,0.284278535534817,0.120981387478849,0.132075471698113,0.293282359366466,0.0629654705484089,0.255400254129606,0.150887573964497,0.551258992805755,0.318853171155517,0.518279569892473,0.59622641509434,0.641450422714167
"6/2/2004","10:00:00",0.144067796610169,0.292175161521895,0.120981387478849,0.138364779874214,0.30202075368651,0.0568720379146919,0.251164760694621,0.153846153846154,0.557553956834532,0.321894005212858,0.563440860215054,0.50062893081761,0.629282118946391
"6/2/2004","11:00:00",0.144067796610169,0.298636037329505,0.120981387478849,0.136792452830189,0.298743855816494,0.0677048070412999,0.255400254129606,0.177514792899408,0.538669064748201,0.319721980886186,0.578494623655914,0.469182389937107,0.617944582905732
